"source","target","value","Energy","Process","AFOLU"
"1_Travel","2_Passenger transport","4288.20","4130.7","1.2","156.2"
"1_Travel","2_Freight","0.00","0","0","0"
"1_Travel","2_Residential","0.00","0","0","0"
"1_Travel","2_Commerce, Public","0.00","0","0","0"
"1_Travel","2_Industrial facilities","0.00","0","0","0"
"1_Travel","2_Iron and steel","281.10","245.1","35.2","0.8"
"1_Travel","2_Chemical","129.10","62.8","65.8","0.5"
"1_Travel","2_Cement","0.00","0","0","0"
"1_Travel","2_Non-ferrous","218.90","195.7","20.6","2.6"
"1_Travel","2_Food processing","0.00","0","0","0"
"1_Travel","2_Paper","0.00","0","0","0"
"1_Travel","2_Textiles","0.00","0","0","0"
"1_Travel","2_Other industry","297.50","267.9","16.6","13"
"1_Travel","2_Agriculture: vegetal","0.00","0","0","0"
"1_Travel","2_Agriculture: animal","0.00","0","0","0"
"1_Travel","2_Settlements","0.00","0","0","0"
"1_Travel","2_Waste","0.00","0","0","0"
"1_Commuting","2_Passenger transport","1700.90","1638.4","0.5","62"
"1_Commuting","2_Freight","0.00","0","0","0"
"1_Commuting","2_Residential","0.00","0","0","0"
"1_Commuting","2_Commerce, Public","0.00","0","0","0"
"1_Commuting","2_Industrial facilities","0.00","0","0","0"
"1_Commuting","2_Iron and steel","120.50","105.1","15.1","0.3"
"1_Commuting","2_Chemical","64.50","31.4","32.9","0.3"
"1_Commuting","2_Cement","0.00","0","0","0"
"1_Commuting","2_Non-ferrous","85.10","76.1","8","1"
"1_Commuting","2_Food processing","0.00","0","0","0"
"1_Commuting","2_Paper","0.00","0","0","0"
"1_Commuting","2_Textiles","0.00","0","0","0"
"1_Commuting","2_Other industry","99.20","89.3","5.5","4.3"
"1_Commuting","2_Agriculture: vegetal","0.00","0","0","0"
"1_Commuting","2_Agriculture: animal","0.00","0","0","0"
"1_Commuting","2_Settlements","0.00","0","0","0"
"1_Commuting","2_Waste","0.00","0","0","0"
"1_Freight","2_Passenger transport","0.00","0","0","0"
"1_Freight","2_Freight","4462.40","4325.4","2.7","134.3"
"1_Freight","2_Residential","0.00","0","0","0"
"1_Freight","2_Commerce, Public","0.00","0","0","0"
"1_Freight","2_Industrial facilities","0.00","0","0","0"
"1_Freight","2_Iron and steel","200.80","175.1","25.2","0.6"
"1_Freight","2_Chemical","64.50","31.4","32.9","0.3"
"1_Freight","2_Cement","0.00","0","0","0"
"1_Freight","2_Non-ferrous","62.30","55.7","5.9","0.7"
"1_Freight","2_Food processing","0.00","0","0","0"
"1_Freight","2_Paper","0.00","0","0","0"
"1_Freight","2_Textiles","0.00","0","0","0"
"1_Freight","2_Other industry","148.70","133.9","8.3","6.5"
"1_Freight","2_Agriculture: vegetal","0.00","0","0","0"
"1_Freight","2_Agriculture: animal","0.00","0","0","0"
"1_Freight","2_Settlements","0.00","0","0","0"
"1_Freight","2_Waste","0.00","0","0","0"
"1_Washing","2_Passenger transport","0.00","0","0","0"
"1_Washing","2_Freight","0.00","0","0","0"
"1_Washing","2_Residential","1745.70","1698.6","29.4","17.8"
"1_Washing","2_Commerce, Public","790.90","727.6","51.7","11.5"
"1_Washing","2_Industrial facilities","358.70","274.8","69.5","14.4"
"1_Washing","2_Iron and steel","80.30","70","10.1","0.2"
"1_Washing","2_Chemical","548.50","266.8","279.6","2.1"
"1_Washing","2_Cement","0.00","0","0","0"
"1_Washing","2_Non-ferrous","51.90","46.4","4.9","0.6"
"1_Washing","2_Food processing","0.00","0","0","0"
"1_Washing","2_Paper","102.00","80.7","1.1","20.2"
"1_Washing","2_Textiles","0.00","0","0","0"
"1_Washing","2_Other industry","545.40","491.1","30.5","23.8"
"1_Washing","2_Agriculture: vegetal","0.00","0","0","0"
"1_Washing","2_Agriculture: animal","0.00","0","0","0"
"1_Washing","2_Settlements","0.00","0","0","0"
"1_Washing","2_Waste","0.00","0","0","0"
"1_Thermal comfort","2_Passenger transport","0.00","0","0","0"
"1_Thermal comfort","2_Freight","0.00","0","0","0"
"1_Thermal comfort","2_Residential","2718.50","2645.1","45.8","27.6"
"1_Thermal comfort","2_Commerce, Public","1751.80","1611.7","114.6","25.5"
"1_Thermal comfort","2_Industrial facilities","865.10","662.7","167.6","34.8"
"1_Thermal comfort","2_Iron and steel","40.20","35","5","0.1"
"1_Thermal comfort","2_Chemical","0.00","0","0","0"
"1_Thermal comfort","2_Cement","0.00","0","0","0"
"1_Thermal comfort","2_Non-ferrous","0.00","0","0","0"
"1_Thermal comfort","2_Food processing","0.00","0","0","0"
"1_Thermal comfort","2_Paper","0.00","0","0","0"
"1_Thermal comfort","2_Textiles","0.00","0","0","0"
"1_Thermal comfort","2_Other industry","0.00","0","0","0"
"1_Thermal comfort","2_Agriculture: vegetal","0.00","0","0","0"
"1_Thermal comfort","2_Agriculture: animal","0.00","0","0","0"
"1_Thermal comfort","2_Settlements","0.00","0","0","0"
"1_Thermal comfort","2_Waste","0.00","0","0","0"
"1_Light","2_Passenger transport","0.00","0","0","0"
"1_Light","2_Freight","0.00","0","0","0"
"1_Light","2_Residential","879.50","855.8","14.8","8.9"
"1_Light","2_Commerce, Public","688.20","633.2","45","10"
"1_Light","2_Industrial facilities","230.60","176.7","44.7","9.3"
"1_Light","2_Iron and steel","0.00","0","0","0"
"1_Light","2_Chemical","0.00","0","0","0"
"1_Light","2_Cement","0.00","0","0","0"
"1_Light","2_Non-ferrous","0.00","0","0","0"
"1_Light","2_Food processing","0.00","0","0","0"
"1_Light","2_Paper","0.00","0","0","0"
"1_Light","2_Textiles","0.00","0","0","0"
"1_Light","2_Other industry","0.00","0","0","0"
"1_Light","2_Agriculture: vegetal","0.00","0","0","0"
"1_Light","2_Agriculture: animal","0.00","0","0","0"
"1_Light","2_Settlements","0.00","0","0","0"
"1_Light","2_Waste","0.00","0","0","0"
"1_Communication","2_Passenger transport","0.00","0","0","0"
"1_Communication","2_Freight","0.00","0","0","0"
"1_Communication","2_Residential","906.20","881.7","15.3","9.2"
"1_Communication","2_Commerce, Public","790.90","727.6","51.7","11.5"
"1_Communication","2_Industrial facilities","52.70","40.4","10.2","2.1"
"1_Communication","2_Iron and steel","120.50","105.1","15.1","0.3"
"1_Communication","2_Chemical","258.10","125.5","131.6","1"
"1_Communication","2_Cement","0.00","0","0","0"
"1_Communication","2_Non-ferrous","51.90","46.4","4.9","0.6"
"1_Communication","2_Food processing","0.00","0","0","0"
"1_Communication","2_Paper","240.30","190.2","2.5","47.6"
"1_Communication","2_Textiles","0.00","0","0","0"
"1_Communication","2_Other industry","743.70","669.7","41.6","32.4"
"1_Communication","2_Agriculture: vegetal","0.00","0","0","0"
"1_Communication","2_Agriculture: animal","0.00","0","0","0"
"1_Communication","2_Settlements","0.00","0","0","0"
"1_Communication","2_Waste","0.00","0","0","0"
"1_Textiles","2_Passenger transport","0.00","0","0","0"
"1_Textiles","2_Freight","0.00","0","0","0"
"1_Textiles","2_Residential","0.00","0","0","0"
"1_Textiles","2_Commerce, Public","0.00","0","0","0"
"1_Textiles","2_Industrial facilities","0.00","0","0","0"
"1_Textiles","2_Iron and steel","0.00","0","0","0"
"1_Textiles","2_Chemical","354.90","172.6","180.9","1.4"
"1_Textiles","2_Cement","0.00","0","0","0"
"1_Textiles","2_Non-ferrous","0.00","0","0","0"
"1_Textiles","2_Food processing","0.00","0","0","0"
"1_Textiles","2_Paper","0.00","0","0","0"
"1_Textiles","2_Textiles","281.10","217.3","11.2","52.6"
"1_Textiles","2_Other industry","148.70","133.9","8.3","6.5"
"1_Textiles","2_Agriculture: vegetal","0.00","0","0","0"
"1_Textiles","2_Agriculture: animal","0.00","0","0","0"
"1_Textiles","2_Settlements","0.00","0","0","0"
"1_Textiles","2_Waste","0.00","0","0","0"
"1_Industrial equipment","2_Passenger transport","0.00","0","0","0"
"1_Industrial equipment","2_Freight","0.00","0","0","0"
"1_Industrial equipment","2_Residential","0.00","0","0","0"
"1_Industrial equipment","2_Commerce, Public","0.00","0","0","0"
"1_Industrial equipment","2_Industrial facilities","0.00","0","0","0"
"1_Industrial equipment","2_Iron and steel","843.40","735.4","105.7","2.4"
"1_Industrial equipment","2_Chemical","0.00","0","0","0"
"1_Industrial equipment","2_Cement","0.00","0","0","0"
"1_Industrial equipment","2_Non-ferrous","80.60","72","7.6","1"
"1_Industrial equipment","2_Food processing","0.00","0","0","0"
"1_Industrial equipment","2_Paper","0.00","0","0","0"
"1_Industrial equipment","2_Textiles","0.00","0","0","0"
"1_Industrial equipment","2_Other industry","694.10","625","38.8","30.3"
"1_Industrial equipment","2_Agriculture: vegetal","0.00","0","0","0"
"1_Industrial equipment","2_Agriculture: animal","0.00","0","0","0"
"1_Industrial equipment","2_Settlements","0.00","0","0","0"
"1_Industrial equipment","2_Waste","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Passenger transport","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Freight","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Residential","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Commerce, Public","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Industrial facilities","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Iron and steel","2128.70","1855.9","266.7","6.1"
"1_Buildings and infrastructure in construction","2_Chemical","645.30","313.8","329","2.5"
"1_Buildings and infrastructure in construction","2_Cement","2889.90","1198.3","1680.8","10.9"
"1_Buildings and infrastructure in construction","2_Non-ferrous","231.70","207.1","21.8","2.8"
"1_Buildings and infrastructure in construction","2_Food processing","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Paper","102.00","80.7","1.1","20.2"
"1_Buildings and infrastructure in construction","2_Textiles","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Other industry","1735.30","1562.6","97.1","75.7"
"1_Buildings and infrastructure in construction","2_Agriculture: vegetal","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Agriculture: animal","0.00","0","0","0"
"1_Buildings and infrastructure in construction","2_Settlements","298.50","0","0","298.5"
"1_Buildings and infrastructure in construction","2_Waste","0.00","0","0","0"
"1_Food","2_Passenger transport","0.00","0","0","0"
"1_Food","2_Freight","0.00","0","0","0"
"1_Food","2_Residential","1745.70","1698.6","29.4","17.8"
"1_Food","2_Commerce, Public","790.90","727.6","51.7","11.5"
"1_Food","2_Industrial facilities","0.00","0","0","0"
"1_Food","2_Iron and steel","200.80","175.1","25.2","0.6"
"1_Food","2_Chemical","1161.60","564.9","592.2","4.5"
"1_Food","2_Cement","0.00","0","0","0"
"1_Food","2_Non-ferrous","238.40","213.1","22.4","2.9"
"1_Food","2_Food processing","611.30","590.8","6.8","13.8"
"1_Food","2_Paper","214.10","169.4","2.3","42.4"
"1_Food","2_Textiles","0.00","0","0","0"
"1_Food","2_Other industry","545.40","491.1","30.5","23.8"
"1_Food","2_Agriculture: vegetal","3295.50","533.5","9.9","2752.1"
"1_Food","2_Agriculture: animal","6205.00","561.5","9.9","5633.6"
"1_Food","2_Settlements","0.00","0","0","0"
"1_Food","2_Waste","0.00","0","0","0"
"1_Waste","2_Passenger transport","0.00","0","0","0"
"1_Waste","2_Freight","0.00","0","0","0"
"1_Waste","2_Residential","0.00","0","0","0"
"1_Waste","2_Commerce, Public","0.00","0","0","0"
"1_Waste","2_Industrial facilities","0.00","0","0","0"
"1_Waste","2_Iron and steel","0.00","0","0","0"
"1_Waste","2_Chemical","0.00","0","0","0"
"1_Waste","2_Cement","0.00","0","0","0"
"1_Waste","2_Non-ferrous","0.00","0","0","0"
"1_Waste","2_Food processing","0.00","0","0","0"
"1_Waste","2_Paper","0.00","0","0","0"
"1_Waste","2_Textiles","0.00","0","0","0"
"1_Waste","2_Other industry","0.00","0","0","0"
"1_Waste","2_Agriculture: vegetal","0.00","0","0","0"
"1_Waste","2_Agriculture: animal","0.00","0","0","0"
"1_Waste","2_Settlements","0.00","0","0","0"
"1_Waste","2_Waste","2019.70","0","40.7","1978.9"
"2_Passenger transport","3_Car","4381.00","4269","0","112"
"2_Passenger transport","3_Bus","682.00","577","0","105"
"2_Passenger transport","3_Truck","0.00","0","0","0"
"2_Passenger transport","3_Ship","0.00","0","0","0"
"2_Passenger transport","3_Plane","865.00","865","0","0"
"2_Passenger transport","3_Train","61.00","58","1","2"
"2_Passenger transport","3_Tractor","0.00","0","0","0"
"2_Passenger transport","3_Driven system","0.00","0","0","0"
"2_Passenger transport","3_Appliances","0.00","0","0","0"
"2_Passenger transport","3_Digital infrastructure","0.00","0","0","0"
"2_Passenger transport","3_Cooled space","0.00","0","0","0"
"2_Passenger transport","3_Illuminated space","0.00","0","0","0"
"2_Passenger transport","3_Hot water system","0.00","0","0","0"
"2_Passenger transport","3_Heated space","0.00","0","0","0"
"2_Passenger transport","3_Furnace","0.00","0","0","0"
"2_Passenger transport","3_Steam system","0.00","0","0","0"
"2_Passenger transport","3_(Non-energy use)","0.00","","",""
"2_Passenger transport","3_(Chemical use)","0.00","","",""
"2_Passenger transport","3_(Cement kiln)","0.00","","",""
"2_Passenger transport","3_Forestry","0.00","","",""
"2_Passenger transport","3_Settlements","0.00","","",""
"2_Passenger transport","3_Food crops","0.00","","",""
"2_Passenger transport","3_Feedlots","0.00","","",""
"2_Passenger transport","3_Pasture","0.00","","",""
"2_Passenger transport","3_Livestock","0.00","","",""
"2_Passenger transport","3_Fibre crops","0.00","","",""
"2_Passenger transport","3_Landfills","0.00","","",""
"2_Passenger transport","3_Wastewater","0.00","","",""
"2_Freight","3_Car","0.00","0","0","0"
"2_Freight","3_Bus","0.00","0","0","0"
"2_Freight","3_Truck","3254.00","3123","0","131"
"2_Freight","3_Ship","969.00","969","0","0"
"2_Freight","3_Plane","147.00","147","0","0"
"2_Freight","3_Train","93.00","87","3","4"
"2_Freight","3_Tractor","0.00","0","0","0"
"2_Freight","3_Driven system","0.00","0","0","0"
"2_Freight","3_Appliances","0.00","0","0","0"
"2_Freight","3_Digital infrastructure","0.00","0","0","0"
"2_Freight","3_Cooled space","0.00","0","0","0"
"2_Freight","3_Illuminated space","0.00","0","0","0"
"2_Freight","3_Hot water system","0.00","0","0","0"
"2_Freight","3_Heated space","0.00","0","0","0"
"2_Freight","3_Furnace","0.00","0","0","0"
"2_Freight","3_Steam system","0.00","0","0","0"
"2_Freight","3_(Non-energy use)","0.00","","",""
"2_Freight","3_(Chemical use)","0.00","","",""
"2_Freight","3_(Cement kiln)","0.00","","",""
"2_Freight","3_Forestry","0.00","","",""
"2_Freight","3_Settlements","0.00","","",""
"2_Freight","3_Food crops","0.00","","",""
"2_Freight","3_Feedlots","0.00","","",""
"2_Freight","3_Pasture","0.00","","",""
"2_Freight","3_Livestock","0.00","","",""
"2_Freight","3_Fibre crops","0.00","","",""
"2_Freight","3_Landfills","0.00","","",""
"2_Freight","3_Wastewater","0.00","","",""
"2_Residential","3_Car","0.00","0","0","0"
"2_Residential","3_Bus","0.00","0","0","0"
"2_Residential","3_Truck","0.00","0","0","0"
"2_Residential","3_Ship","0.00","0","0","0"
"2_Residential","3_Plane","0.00","0","0","0"
"2_Residential","3_Train","0.00","0","0","0"
"2_Residential","3_Tractor","0.00","0","0","0"
"2_Residential","3_Driven system","0.00","0","0","0"
"2_Residential","3_Appliances","2743.00","2645","62","36"
"2_Residential","3_Digital infrastructure","0.00","0","0","0"
"2_Residential","3_Cooled space","302.00","233","68","1"
"2_Residential","3_Illuminated space","858.00","856","1","2"
"2_Residential","3_Hot water system","1667.00","1634","3","30"
"2_Residential","3_Heated space","2426.00","2412","1","13"
"2_Residential","3_Furnace","0.00","0","0","0"
"2_Residential","3_Steam system","0.00","0","0","0"
"2_Residential","3_(Non-energy use)","0.00","","",""
"2_Residential","3_(Chemical use)","0.00","","",""
"2_Residential","3_(Cement kiln)","0.00","","",""
"2_Residential","3_Forestry","0.00","","",""
"2_Residential","3_Settlements","0.00","","",""
"2_Residential","3_Food crops","0.00","","",""
"2_Residential","3_Feedlots","0.00","","",""
"2_Residential","3_Pasture","0.00","","",""
"2_Residential","3_Livestock","0.00","","",""
"2_Residential","3_Fibre crops","0.00","","",""
"2_Residential","3_Landfills","0.00","","",""
"2_Residential","3_Wastewater","0.00","","",""
"2_Commerce, Public","3_Car","0.00","0","0","0"
"2_Commerce, Public","3_Bus","0.00","0","0","0"
"2_Commerce, Public","3_Truck","0.00","0","0","0"
"2_Commerce, Public","3_Ship","0.00","0","0","0"
"2_Commerce, Public","3_Plane","0.00","0","0","0"
"2_Commerce, Public","3_Train","0.00","0","0","0"
"2_Commerce, Public","3_Tractor","0.00","0","0","0"
"2_Commerce, Public","3_Driven system","0.00","0","0","0"
"2_Commerce, Public","3_Appliances","1476.00","1386","57","33"
"2_Commerce, Public","3_Digital infrastructure","274.00","266","3","5"
"2_Commerce, Public","3_Cooled space","745.00","491","251","2"
"2_Commerce, Public","3_Illuminated space","637.00","633","1","2"
"2_Commerce, Public","3_Hot water system","550.00","531","2","17"
"2_Commerce, Public","3_Heated space","1132.00","1120","1","11"
"2_Commerce, Public","3_Furnace","0.00","0","0","0"
"2_Commerce, Public","3_Steam system","0.00","0","0","0"
"2_Commerce, Public","3_(Non-energy use)","0.00","","",""
"2_Commerce, Public","3_(Chemical use)","0.00","","",""
"2_Commerce, Public","3_(Cement kiln)","0.00","","",""
"2_Commerce, Public","3_Forestry","0.00","","",""
"2_Commerce, Public","3_Settlements","0.00","","",""
"2_Commerce, Public","3_Food crops","0.00","","",""
"2_Commerce, Public","3_Feedlots","0.00","","",""
"2_Commerce, Public","3_Pasture","0.00","","",""
"2_Commerce, Public","3_Livestock","0.00","","",""
"2_Commerce, Public","3_Fibre crops","0.00","","",""
"2_Commerce, Public","3_Landfills","0.00","","",""
"2_Commerce, Public","3_Wastewater","0.00","","",""
"2_Industrial facilities","3_Car","0.00","0","0","0"
"2_Industrial facilities","3_Bus","0.00","0","0","0"
"2_Industrial facilities","3_Truck","0.00","0","0","0"
"2_Industrial facilities","3_Ship","0.00","0","0","0"
"2_Industrial facilities","3_Plane","0.00","0","0","0"
"2_Industrial facilities","3_Train","0.00","0","0","0"
"2_Industrial facilities","3_Tractor","0.00","0","0","0"
"2_Industrial facilities","3_Driven system","0.00","0","0","0"
"2_Industrial facilities","3_Appliances","101.00","81","13","7"
"2_Industrial facilities","3_Digital infrastructure","0.00","0","0","0"
"2_Industrial facilities","3_Cooled space","416.00","140","273","3"
"2_Industrial facilities","3_Illuminated space","180.00","177","2","2"
"2_Industrial facilities","3_Hot water system","267.00","234","3","29"
"2_Industrial facilities","3_Heated space","544.00","523","2","19"
"2_Industrial facilities","3_Furnace","0.00","0","0","0"
"2_Industrial facilities","3_Steam system","0.00","0","0","0"
"2_Industrial facilities","3_(Non-energy use)","0.00","","",""
"2_Industrial facilities","3_(Chemical use)","0.00","","",""
"2_Industrial facilities","3_(Cement kiln)","0.00","","",""
"2_Industrial facilities","3_Forestry","0.00","","",""
"2_Industrial facilities","3_Settlements","0.00","","",""
"2_Industrial facilities","3_Food crops","0.00","","",""
"2_Industrial facilities","3_Feedlots","0.00","","",""
"2_Industrial facilities","3_Pasture","0.00","","",""
"2_Industrial facilities","3_Livestock","0.00","","",""
"2_Industrial facilities","3_Fibre crops","0.00","","",""
"2_Industrial facilities","3_Landfills","0.00","","",""
"2_Industrial facilities","3_Wastewater","0.00","","",""
"2_Iron and steel","3_Car","0.00","0","0","0"
"2_Iron and steel","3_Bus","0.00","0","0","0"
"2_Iron and steel","3_Truck","0.00","0","0","0"
"2_Iron and steel","3_Ship","0.00","0","0","0"
"2_Iron and steel","3_Plane","0.00","0","0","0"
"2_Iron and steel","3_Train","0.00","0","0","0"
"2_Iron and steel","3_Tractor","0.00","0","0","0"
"2_Iron and steel","3_Driven system","529.00","525","3.486520892","0"
"2_Iron and steel","3_Appliances","0.00","0","0","0"
"2_Iron and steel","3_Digital infrastructure","0.00","0","0","0"
"2_Iron and steel","3_Cooled space","0.00","0","0","0"
"2_Iron and steel","3_Illuminated space","0.00","0","0","0"
"2_Iron and steel","3_Hot water system","0.00","0","0","0"
"2_Iron and steel","3_Heated space","0.00","0","0","0"
"2_Iron and steel","3_Furnace","2812.00","2801","1","10"
"2_Iron and steel","3_Steam system","176.00","175","0","1"
"2_Iron and steel","3_(Non-energy use)","499.00","","499",""
"2_Iron and steel","3_(Chemical use)","0.00","","",""
"2_Iron and steel","3_(Cement kiln)","0.00","","",""
"2_Iron and steel","3_Forestry","0.00","","",""
"2_Iron and steel","3_Settlements","0.00","","",""
"2_Iron and steel","3_Food crops","0.00","","",""
"2_Iron and steel","3_Feedlots","0.00","","",""
"2_Iron and steel","3_Pasture","0.00","","",""
"2_Iron and steel","3_Livestock","0.00","","",""
"2_Iron and steel","3_Fibre crops","0.00","","",""
"2_Iron and steel","3_Landfills","0.00","","",""
"2_Iron and steel","3_Wastewater","0.00","","",""
"2_Chemical","3_Car","0.00","0","0","0"
"2_Chemical","3_Bus","0.00","0","0","0"
"2_Chemical","3_Truck","0.00","0","0","0"
"2_Chemical","3_Ship","0.00","0","0","0"
"2_Chemical","3_Plane","0.00","0","0","0"
"2_Chemical","3_Train","0.00","0","0","0"
"2_Chemical","3_Tractor","0.00","0","0","0"
"2_Chemical","3_Driven system","452.00","445","7","1"
"2_Chemical","3_Appliances","0.00","0","0","0"
"2_Chemical","3_Digital infrastructure","0.00","0","0","0"
"2_Chemical","3_Cooled space","0.00","0","0","0"
"2_Chemical","3_Illuminated space","0.00","0","0","0"
"2_Chemical","3_Hot water system","0.00","0","0","0"
"2_Chemical","3_Heated space","0.00","0","0","0"
"2_Chemical","3_Furnace","575.00","570","0","5"
"2_Chemical","3_Steam system","562.00","554","0","7"
"2_Chemical","3_(Non-energy use)","600.00","","600",""
"2_Chemical","3_(Chemical use)","1037.00","","1037",""
"2_Chemical","3_(Cement kiln)","0.00","","",""
"2_Chemical","3_Forestry","0.00","","",""
"2_Chemical","3_Settlements","0.00","","",""
"2_Chemical","3_Food crops","0.00","","",""
"2_Chemical","3_Feedlots","0.00","","",""
"2_Chemical","3_Pasture","0.00","","",""
"2_Chemical","3_Livestock","0.00","","",""
"2_Chemical","3_Fibre crops","0.00","","",""
"2_Chemical","3_Landfills","0.00","","",""
"2_Chemical","3_Wastewater","0.00","","",""
"2_Cement","3_Car","0.00","0","0","0"
"2_Cement","3_Bus","0.00","0","0","0"
"2_Cement","3_Truck","0.00","0","0","0"
"2_Cement","3_Ship","0.00","0","0","0"
"2_Cement","3_Plane","0.00","0","0","0"
"2_Cement","3_Train","0.00","0","0","0"
"2_Cement","3_Tractor","0.00","0","0","0"
"2_Cement","3_Driven system","233.00","228","4","1"
"2_Cement","3_Appliances","0.00","0","0","0"
"2_Cement","3_Digital infrastructure","0.00","0","0","0"
"2_Cement","3_Cooled space","0.00","0","0","0"
"2_Cement","3_Illuminated space","0.00","0","0","0"
"2_Cement","3_Hot water system","0.00","0","0","0"
"2_Cement","3_Heated space","0.00","0","0","0"
"2_Cement","3_Furnace","970.00","959","1","10"
"2_Cement","3_Steam system","12.00","12","0","0"
"2_Cement","3_(Non-energy use)","0.00","","",""
"2_Cement","3_(Chemical use)","0.00","","",""
"2_Cement","3_(Cement kiln)","1675.00","","1675",""
"2_Cement","3_Forestry","0.00","","",""
"2_Cement","3_Settlements","0.00","","",""
"2_Cement","3_Food crops","0.00","","",""
"2_Cement","3_Feedlots","0.00","","",""
"2_Cement","3_Pasture","0.00","","",""
"2_Cement","3_Livestock","0.00","","",""
"2_Cement","3_Fibre crops","0.00","","",""
"2_Cement","3_Landfills","0.00","","",""
"2_Cement","3_Wastewater","0.00","","",""
"2_Non-ferrous","3_Car","0.00","0","0","0"
"2_Non-ferrous","3_Bus","0.00","0","0","0"
"2_Non-ferrous","3_Truck","0.00","0","0","0"
"2_Non-ferrous","3_Ship","0.00","0","0","0"
"2_Non-ferrous","3_Plane","0.00","0","0","0"
"2_Non-ferrous","3_Train","0.00","0","0","0"
"2_Non-ferrous","3_Tractor","0.00","0","0","0"
"2_Non-ferrous","3_Driven system","84.00","82","2","0"
"2_Non-ferrous","3_Appliances","0.00","0","0","0"
"2_Non-ferrous","3_Digital infrastructure","0.00","0","0","0"
"2_Non-ferrous","3_Cooled space","0.00","0","0","0"
"2_Non-ferrous","3_Illuminated space","0.00","0","0","0"
"2_Non-ferrous","3_Hot water system","0.00","0","0","0"
"2_Non-ferrous","3_Heated space","0.00","0","0","0"
"2_Non-ferrous","3_Furnace","786.00","775","1","11"
"2_Non-ferrous","3_Steam system","56.00","55","0","1"
"2_Non-ferrous","3_(Non-energy use)","53.00","","53",""
"2_Non-ferrous","3_(Chemical use)","40.00","","40",""
"2_Non-ferrous","3_(Cement kiln)","0.00","","",""
"2_Non-ferrous","3_Forestry","0.00","","",""
"2_Non-ferrous","3_Settlements","0.00","","",""
"2_Non-ferrous","3_Food crops","0.00","","",""
"2_Non-ferrous","3_Feedlots","0.00","","",""
"2_Non-ferrous","3_Pasture","0.00","","",""
"2_Non-ferrous","3_Livestock","0.00","","",""
"2_Non-ferrous","3_Fibre crops","0.00","","",""
"2_Non-ferrous","3_Landfills","0.00","","",""
"2_Non-ferrous","3_Wastewater","0.00","","",""
"2_Food processing","3_Car","0.00","0","0","0"
"2_Food processing","3_Bus","0.00","0","0","0"
"2_Food processing","3_Truck","0.00","0","0","0"
"2_Food processing","3_Ship","0.00","0","0","0"
"2_Food processing","3_Plane","0.00","0","0","0"
"2_Food processing","3_Train","0.00","0","0","0"
"2_Food processing","3_Tractor","0.00","0","0","0"
"2_Food processing","3_Driven system","160.00","154","6","1"
"2_Food processing","3_Appliances","0.00","0","0","0"
"2_Food processing","3_Digital infrastructure","0.00","0","0","0"
"2_Food processing","3_Cooled space","0.00","0","0","0"
"2_Food processing","3_Illuminated space","0.00","0","0","0"
"2_Food processing","3_Hot water system","0.00","0","0","0"
"2_Food processing","3_Heated space","0.00","0","0","0"
"2_Food processing","3_Furnace","151.00","148","0","3"
"2_Food processing","3_Steam system","300.00","289","0","10"
"2_Food processing","3_(Non-energy use)","0.00","","",""
"2_Food processing","3_(Chemical use)","0.00","","",""
"2_Food processing","3_(Cement kiln)","0.00","","",""
"2_Food processing","3_Forestry","0.00","","",""
"2_Food processing","3_Settlements","0.00","","",""
"2_Food processing","3_Food crops","0.00","","",""
"2_Food processing","3_Feedlots","0.00","","",""
"2_Food processing","3_Pasture","0.00","","",""
"2_Food processing","3_Livestock","0.00","","",""
"2_Food processing","3_Fibre crops","0.00","","",""
"2_Food processing","3_Landfills","0.00","","",""
"2_Food processing","3_Wastewater","0.00","","",""
"2_Paper","3_Car","0.00","0","0","0"
"2_Paper","3_Bus","0.00","0","0","0"
"2_Paper","3_Truck","0.00","0","0","0"
"2_Paper","3_Ship","0.00","0","0","0"
"2_Paper","3_Plane","0.00","0","0","0"
"2_Paper","3_Train","0.00","0","0","0"
"2_Paper","3_Tractor","0.00","0","0","0"
"2_Paper","3_Driven system","148.00","141","6","1"
"2_Paper","3_Appliances","0.00","0","0","0"
"2_Paper","3_Digital infrastructure","0.00","0","0","0"
"2_Paper","3_Cooled space","0.00","0","0","0"
"2_Paper","3_Illuminated space","0.00","0","0","0"
"2_Paper","3_Hot water system","0.00","0","0","0"
"2_Paper","3_Heated space","0.00","0","0","0"
"2_Paper","3_Furnace","32.00","31","0","1"
"2_Paper","3_Steam system","363.00","349","1","13"
"2_Paper","3_(Non-energy use)","0.00","","",""
"2_Paper","3_(Chemical use)","0.00","","",""
"2_Paper","3_(Cement kiln)","0.00","","",""
"2_Paper","3_Forestry","115.00","","","115"
"2_Paper","3_Settlements","0.00","","",""
"2_Paper","3_Food crops","0.00","","",""
"2_Paper","3_Feedlots","0.00","","",""
"2_Paper","3_Pasture","0.00","","",""
"2_Paper","3_Livestock","0.00","","",""
